8; 5; 2; 1; 1; [0.179553792759735842843473698350498961533843809945577188682171105473640093502572623342497559637293652458614025981581641967601540068405675137418147503604321900592967079485728100059580877876537965132995270467480970058351621945572604698022857656672735342423654963651614436161955399912485188899953103172101752491013405303380734937146017588525451508814356059199827487234987143857048771592604452247030600928047256423772235188865052611623965956319022439111472986817924235044856472936599205615056132163777738277252986278311889870100820824135979777188527696731380345580601361717450184902753877291700329110265554302699312686566278044883864074819509985714698772634581271217220007032980781 +/- 4.45e-676] + [0.983748156544953243157135779113594502794687944298635784985026319914418698777218312200257418031961098991184794055648526787037174025108338950688589851971226619663818568469640660301993966182549875634053373296746804487256383988359211477052767162956903160112649451598548893752883300452168575348933605202104282440857561949318963328353590001581462056947489341949909815584950629039610744166598516574303619928571919478358056293815307454698177296437973610598946358126825625674042924190511468031425312323458556109310109916419423643980150326014628529757698948890672850708595078409506367312461075268396116839473819356310272642226185358621538432196778947931186340810263085046616633294162553 +/- 2.37e-676]*im
5; 8; 4; 1; 1; [0.819624680709029985803821235117205610404469264123530749190929985463166203559260335096286249139999663542155615119288796189384900261875925694011069643308703944980640038377772349627806498689690197274476911089709120146455687662216457040597757316680562360606761692705081385861509712735547372998392830359875975668312134686453377565402719980231865866988928912048352590300027592557955897376062086348951734659625174353196431578339381539939870965187445578245780862765864017760430913388434400395637187055580245990155676546696946714855020166108363331158810128850084848666180232359907532857707136718258920572946138401545611508558326220509471113981054985743654334633590407619449319446385323 +/- 3.48e-676] + [-0.572900848989265025550204931127887439221277909063417585509283042632838977441522482826446504541263491533548287882283950851032023368692989148766443728340578137927943495499604236622415606576323475756911525367095187562158467557757953663242095946624881595348271148859116234185181894299413240400624157504273582150357453905127680435142417026035145818007191926014053295937871667134974766902415002896362865982889399369789234655579384748408863119707819025134477936526794739425379598721223505983994224914969815876764810519529809885312744284391014998067775650521863350143954039067828621947057554004903882093646917260766158049645627672822834710579734859910205406158857787269305871011730501 +/- 3.54e-676]*im
2; 10; 11; 1; 1; [0.403653411374423003649432619500965709059469569410182732757893065808158563578084290688107161069077508122438670495244449764608823608255557655343646494130856447868309392054427918076653647592162299124869314901149295050823250118428396038946181032834503333762814544830701956084907818540190884415027393491250456662818620733004845972265854008296742388477773603759602273865972913190375597123293341247369542146791097216059327981487609157797403537134091254883265405129872651322808322080919749497056992956456294191199904387338236253573023667142360634699835970336939691387462506705028602630998965911130004405317603089518176738512406971564067356795266453429257831400740291753491058182947940 +/- 1.47e-676] + [0.914911975812859733330711196623698250152630685325865077202599369665780335126544264739092989513115375714432756242823276905318628919849132539772790720878251874829644887261973032860250808423038931513468274561477089347394046441546119679522178272013141577672066970919895574356795457930721642663292944046956876983938389030296659608479317862418726369801787150951270057578574035667813151695814335556967163374581054270129562913987459193791236292397829814917482576453042183547324355479551039623906297308953269080136649876802184077541338674461073391947134580711546069419999252140201074710230417566983417174886853998618902888977574330812034913922294235294380911079932747739412034744191640 +/- 5.08e-676]*im
12; 9; 7; 1; 1; [-0.725893002115766139515568181335830312735482049719149341819021633602391434127286402783566689651092820511501059131073285101462870812467272899724348970934953327720252575620898153891331487611393019083978500632790874249335421416920748676652358577745500931603523943831842299806934892832494743893761099502182101915227513097928487117586393747612107642138209448404562659491372350124089271368104908701806025109676288097063442854780656645130050983427814132539358279028755206821957320166040910571462918852123072062310434155427491562733167472562930517778023124664742245693321593793846063069953940951185691991321529327930921599081631766755857235226972331935576791757490871142749707795466211 +/- 2.52e-676] + [-0.6878076398815008327668059361303467331408930644199902989655495385941565554770116026885758936963336153303618060372858275481047313966805904653639868152578405236635524763340596521882902200416172355652374088165143311403314969884423221962009793551906879412986989657739876951542133155165136257283698353855601803708982546123772553500097023672692945659029677545616519956370434697257426854738895434630420572185119313354725553457703470707928542413235058148518317224344975849375311543318311691937643328849551765521700091495274238794624551460577591220592202610516571929164772864072548888939850814958144363783849929469049138546827238526178841948085097071307211143515514112073509534094906114 +/- 9.21e-677]*im
10; 3; 6; 1; 1; [0.669327574034032858949382644769248079427746324122880507902824646404947773069355606209533535312505531469606145259958176467910791845727618528810711389703923934408000968707225334663052810486828304516417552845994719642120958928106992811659241142830623216098310597742901450966106774763802301431046226308764559948544424116434239756096795949486016779406537026049270836165946680734421296982737270115049217409646512032403803264752503792639723837557017650078554965300787549150335903410060632600704125373559798242626011011794349412408002368573460777342784013460753536472450232489584331179522115204705162011532106457982035248418907979189159127363673660126779795511467097453477434763850275 +/- 1.40e-676] + [0.742967427709799578239974021364382916453902002684521193469960936667451913816447749684007872458542778869997277421810480213728960302177551061603514377450726873197518833470014393594199040356093234520050061016365459263578741887022076641126568381394869886464018956306465557935869696689203673512696132708778077048184868336019961739566118712932299975283073907298602934750697199291376563560772395209908818042139648594375267002222813028255970345517233620711321099592783086554106026724555697136535877024659665691962576568291129710693767033744557605216489425934544105225425140155729912899869953079691240187708252390410145847051153618073463630116513753893571765948697423673033123039472917 +/- 4.12e-676]*im
4; 2; 2; 1; 1; 1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2; 8; 2; 1; 1; [0.9709418174260520271569822762937892272498651057390035885876445264770417087600066769325746064083842615544382054975009919254463048496930464155553473249301361791662907245987210261508467910246988681423040281169569605413550311167672658612744165742424457489295081310273197010857476168867288929327662141528965862542095598492850216578104827985137046483269373355045788497314247969248211734919186592914905403171684910035334356500460589159508040556484867962368905839629977578957695171501591377125166124690318749316381972609824066112614630386122208232757515495001174877658222621456546265835205913238423294042708923808864819420657565805313150899398231537884448600218321027957207052068725945 +/- 3.44e-677] + [0.2393156642875577671487537262602118952031730227383060133551597186618315628507518719611949822208644472589734577664210402558025404094227565530216993277656901448737924319698301704592925433713297445874069644770186802135240950724585949809431513379939642925852486152419423615881215344443210522062124391403286022475913750762517895438258183574738659182207110665536430078099352776575709182283290716098278804694488943001424433759689790860041093858457943055268583785961102549118173071822881137035635240675051961858280895340519780692666402948631429407997784155675449015412056589873390953685554996166671984273283963336780481078814314795278711268225875796806889450041316845182571356485138035 +/- 5.15e-677]*im
3; 11; 9; 1; 1; [-0.748510748171101098634630599701351383846451590175826134069631239147331707354436826093944413997482582972522251987851268260492770261886602152166996103561740708520454056773125842514779958033514645219472687464362752952825258105807725546270969509047840815732777346117666117938399192233511728791580224006082209547958756307392743327364779961606533228202785526534796986537296894365563513410819163105936572734482297712365663231084877749171844218170188407908013466900315476037379428809573053015945271842344249909364242507730281515977049991107431230018629062581066229885227138471134811268100493196504809056557022423781636659640150088943170258795088145571309287158717933604876808491371776 +/- 2.52e-676] + [0.6631226582407952023767854926667662795247641070441061881807863297157262129848846704688858862385844386720999115888120977777299035249868174938719605278338719507402001112698960117529558965364617107086234490692812603178620255445021223448527890129036623747266545242608517677749932028775777810795153721686155701719888721132169034721526050450177987337862925994261808026199908466836083237508334534090103497442160818867074345829834124460880250643833420011743839632807789365183361719258031347545878189419995415474579849973627977060503661776264061378782736312530069491596884006294502402457054662806568883836176402260935237738503512526210461188151764225510067136392484118487778262420102146 +/- 7.69e-677]*im
7; 2; 9; 1; 1; [0.229952950202271620110590384042562287487751393210714814165640828544950945807625708613089665892970663062215467671140362625359973692230742816471550555498106935484344181968608095787269170432573028236300972885478776572563766825499907068218388997288652286380465162371947359824813973612562411314913948920470615243469688951215333225680237126875926699944267217787544656002014187520934664688529071290957228789253163053955803105795513476355147776459922893860681621310712017026982853282978906592512051174168615500662901718224815548539758095827002143572718846149950827823105873606774367460889194814064571939083632700065059734126880143783187922374801091766059126027900259047908190299538770 +/- 5.14e-676] + [0.973201747169245267209237274992618069453844652916846361524340532070023970831658911423110560595927142396157470652943667268575877813571575717771288750310717914987294562198266891038699252281596142937747245551901302186867242850946538559271772399774313223934142493741018348896032456563202369367778770491396457668774770416130279881498374993879339406683410423059727201094267902475929100078776308091632539655864184368832098932285732099596135857639307519158817500301430648938696822500863150239772945201276892027550134305567909459652859466152740931796635071218732937896633578682383906171300345058561073563494846582906235397686312184175096619893401937836428414439694477880376363701732496 +/- 5.97e-676]*im
4; 8; 9; 1; 1; [0.407783198732238746352543462645299535941803896340957932917051328514513016382437364665185343068334532338242779134304415065809116304479092276529275648845867847360166198760296478091580165528718810882121891740442917856219009011343135996513689466212022552662991574975964802398278290225336180043338797515793163024379322065674103712673601999944191631769876089768489646958011769532626980651280906353884532461058030134873907197915351211141760667868094011917748600918926493103017232622196145880468595341882487677983625357663817947239562570700257318502359140196345147579362163261723481860734251394983160913462294136857423369263611978650966300771120429040962699004862491646488048662596854 +/- 4.29e-676] + [0.913078782379540062483608200878665654771029583156198374100727062696410029140520808256679505832252739846218200711510995579239189787918789080411063410524114849389535035459454339768694866362853873938536551533852917511418710788247635396877426335258082148529893858269583857992178884605447467469631680814825097850030896015356189561573180385479454097241670139276846032428784690829809813308965679514592299524465324018229716300505497930807278608028074662448479153545487767961294549742653422043057135295581496463014048854538181397501812760307040887969641900604500426195395266012788197303350684907112662957657829178643087822232162183528184398424454322212762222479124300505738712414433655 +/- 6.22e-676]*im
12; 6; 12; 1; 1; [-0.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +/- 7.14e-677] + [0.8660254037844386467637231707529361834714026269051903140279034897259665084544000185405730933786242878378130707077033515149849725474994762394058277560471868242640466159511527910339874100505423374616325076561716334516614433253361273344609189856135235658301839307940095249932686899296947338251737532880253783091740648030504738010935951625415729147619799164988949122541443572319164586736120819922939276988339790319091768330554215868904471891580510441527624508350117603555721443479954781828985435842490364497466482421415103932043019943693487687911586589156979964915039193514385269566847816560518536320096245533841155996441878205707110083713760511864971354155299492297379938321444489 +/- 4.69e-677]*im
3; 6; 4; 2; 2; [-0.094366136211482876011468348633535917683159624260100965005230348674375979474377082140491107353236667341992279059684343433580152493451387978821447243535442570822548832626659024362171067048536843845828309364030527265922961524736565095629154607019634851279945400445966696094367313427222043998779119338006817308177295507085244914563604788869170519292982365018602564984425663953048359994147064954558216526837059550514196366686603526587654722892568389669967299663302193822196805149059248734863030583511874969992444724532356818629543719326344599579601051923425257839707514534048720279496521551395931118270209925208707042422104571830055061362784483529067863380063468936437632792115396 +/- 3.67e-676] + [-0.787482090279798737640065493856199704847352502101554532092758870444930595555282088527350842908971411494630217128452775729638863761413111850019614246409255658676619631830011997616069520957898936593898234058563325016394423963122845812710036050279849117679867201588568582187421372530699228686102520424690142469597180556563696250048469568951497634898014247224275840894249467783287996954556324803767239226880446629130375088964811385080437549530335113331443865001085751167121059854058705355425413880393184936112219017963264690148920772937405254935919594250203376029221862486160673693626160936029382632023652561324803871058771239817594414973956663510598024734005140128442344127990186 +/- 5.49e-676]*im
4; 3; 6; 1; 2; [+/- 6.54e-677] + [0.5058299711839932139365428859101046755794337088850981392351999113774849024449572127408127122528452688512283376990227230609109557970627529840720645695352348201660908589434095125804211733092129933118197588569286077611184180562837296288826061697862417474884189279168962048078146448652038824401748910694226270559498839305068763969961667578470449446025776154912491009375426709618908979556719490532968518276635175698507692463460830947968158979152958889300380875372328929622496116296763131890012347991466883541442544606583858003848166576421383668060743171499651774405283847028208017273646423846681535848404636080638422456746565196940484196295551825871724970015593886772544107471637189 +/- 6.41e-677]*im
9; 12; 9; 1; 1; [0.748510748171101098634630599701351383846451590175826134069631239147331707354436826093944413997482582972522251987851268260492770261886602152166996103561740708520454056773125842514779958033514645219472687464362752952825258105807725546270969509047840815732777346117666117938399192233511728791580224006082209547958756307392743327364779961606533228202785526534796986537296894365563513410819163105936572734482297712365663231084877749171844218170188407908013466900315476037379428809573053015945271842344249909364242507730281515977049991107431230018629062581066229885227138471134811268100493196504809056557022423781636659640150088943170258795088145571309287158717933604876808491371776 +/- 2.52e-676] + [-0.6631226582407952023767854926667662795247641070441061881807863297157262129848846704688858862385844386720999115888120977777299035249868174938719605278338719507402001112698960117529558965364617107086234490692812603178620255445021223448527890129036623747266545242608517677749932028775777810795153721686155701719888721132169034721526050450177987337862925994261808026199908466836083237508334534090103497442160818867074345829834124460880250643833420011743839632807789365183361719258031347545878189419995415474579849973627977060503661776264061378782736312530069491596884006294502402457054662806568883836176402260935237738503512526210461188151764225510067136392484118487778262420102146 +/- 7.69e-677]*im
10; 12; 2; 1; 1; [0.625120785309071573088833369635169735540331406626496431246065699785292501368629438529229651850310540253348672388161270081114681629190724639161737801063283320893299238898098197402015266178094351816821720111644150743806498121200897888776857996916976896941113026467684512560085971837003073489349826504916285556485770883870395148560376911223414166149362068617368260275867187203312941631869420304114058994313331786774352601168515618856028466044533054024283213786960404886271001512424191490352922449167257484150122923359438869790708704545590445031519642231848837706747317810056156242559774865188141108970389003079592270541921877441942080384061159310233823877476179176096184225726673 +/- 1.39e-676] + [0.7805280288205988865848514081310038303454093666756728433181781662523698431318997916609395662796032597910193724646289794400253078543037626347368648285512012652681483949011716894838926068458629222348655962257163383421751274889707053115005287815750820800653340810473980407549263615490102540768340007663249149835370040333583476997861734807374236864336199875239604932153263051879660089233122920826058317504382842663881643805568395844893759611664896335651697153193961073007709556533257899864923945239740482669245976734929101700906371451307243546765386772865268990268403704058970532295095079617297725011155791035772124412781735000942209778372721744007060774914673759953716011713671061 +/- 7.64e-677]*im
12; 6; 6; 1; 1; [0.748510748171101098634630599701351383846451590175826134069631239147331707354436826093944413997482582972522251987851268260492770261886602152166996103561740708520454056773125842514779958033514645219472687464362752952825258105807725546270969509047840815732777346117666117938399192233511728791580224006082209547958756307392743327364779961606533228202785526534796986537296894365563513410819163105936572734482297712365663231084877749171844218170188407908013466900315476037379428809573053015945271842344249909364242507730281515977049991107431230018629062581066229885227138471134811268100493196504809056557022423781636659640150088943170258795088145571309287158717933604876808491371776 +/- 2.52e-676] + [-0.6631226582407952023767854926667662795247641070441061881807863297157262129848846704688858862385844386720999115888120977777299035249868174938719605278338719507402001112698960117529558965364617107086234490692812603178620255445021223448527890129036623747266545242608517677749932028775777810795153721686155701719888721132169034721526050450177987337862925994261808026199908466836083237508334534090103497442160818867074345829834124460880250643833420011743839632807789365183361719258031347545878189419995415474579849973627977060503661776264061378782736312530069491596884006294502402457054662806568883836176402260935237738503512526210461188151764225510067136392484118487778262420102146 +/- 7.69e-677]*im
5; 6; 3; 1; 2; [-1.299103507910409810850299098342072824415006733605584797569625934522747350694563630471375282114148655599632840215895115223437319153510273200995622459582665061026720412570001563820995314842584688871271269966235337760338844436499766895254602251337466750307714163674712868309895521775285924114408595957101391823551965658040166762484058189462563230067355358996792338175211617496857575158748447420245441038713200952859193847371185042611985294423360587886990263937869113381184176558579178272977476542080554403312260196583904396263355970078476574696677423478361429219645093037118644141363557295236703980259309495437650971871776483143733593503241620137147597165043018527172388500092923 +/- 5.62e-676] + [0.244207788813269014122144887982132175713830821093591527934553279165032343898846626980626737286180235548474468652764491439274336843521647133153920021077499779107556684571000017228470646453180707649697115220036742628234563488122567022651777344472399755971810349219363904660352092574648714722415086541067241974552145121050430954503051511913653989823302550505661084422356142862550398402498378367980514486939808385776842868854052133775443182137508473561796719602246782180431000054478580449194414857129717229073240832949641840531862306526482893768287094915264663578364693044203053685706643628041978309138686049846123702245473118349128206875115960817226771838048368107176532228187189 +/- 5.09e-676]*im
5; 2; 3; 1; 1; [0.568603755329672177629604451331034035261899282897842230567304128047546570572955674577710970655032940908409945074803996822890141962378610915034119872140334600457772443685287760444290082666537732631778117906199814637667624300410442199965619763899477117907663860542601972564876245547263792320748887105342990529262123062869065522058601378943966737157122123572440002975021649525473223693382052841770486471129422234907043260985727479452386387765577818642124066611316396668617119479484982913946579982316268747110508484256206088060522606532615748105337712098628582014438084914384951829068977281829764188594883654628091476190504310334084497791291577079897425588515841930829877561063290 +/- 2.37e-676] + [0.822611554395508292664005826344056094091829568251835093073179758119768439622950191279540036498345437267095268649355624090255811581670246797006190051743148783334990448779213247265103331741066203859653628561727293335297580296021953838168217799275973375736284023363730266443982507463062785715858991856754312384963618015651031443453881581955922247259716012240334779189697467420131772084672153926250604757719487316927505556137869847214951996334792962461747401518081477746777381598682150082256443952268702845511181428001517165790784959372030862533002271743656894178061290659539484444889060688789504581173069743159473953774919208882109632609969551682358873944071714689287440658318717 +/- 4.71e-676]*im
12; 2; 5; 1; 1; [0.871902620662356327090320393836948394120021513440777626281030794963347777925384721123723231833803210716326884490876631526146858545904588673121588362273287136494299800676408720931898627424256143824259647838365883648454310370174233324591985992325129919737589566200497249335857183148206511393819669497293623825517753750818349952122010531286022732434586366096589744149352766121797759396796898778655668421429495761925415482291284984603571250773758689279342454344069906684118118839070617465321136416713984727331779755386591880442950434797371509711961578385877505141812852375509522976146919803416000104698226243657153746241142246546832639722074362682095242431562219368033541724807465 +/- 1.63e-676] + [-0.489679303301778485155782851015011284359760289885335294346896478330431952311579471081374998038985075034538263022900090861060398573604338021149498131782050964697609534683074993916786048093406042053530732524803354698760549219643142791446449585823322771633634564409051700496801817591629489941099461553813727611268782892232041772077867716037676158463577844205483539702552165181877378887336855127823669298541671501401188105561337349570264443314927674180277284066809025904116666385302480296768519809143554391521422532200663978670827239752966213379749204884463385065458883482022645942535337074579320497931750377413194449283838818781728008958533930448042414978785268031330696651626219 +/- 5.71e-676]*im
4; 4; 1; 1; 1; 1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
12; 10; 8; 1; 1; [0.779296801722365076716189313034555223080651410878617120572707948063603766826738617390723722743553967771956080058332463601791020243198194993892400356575200744650806628351730978444237372092025581843797387613238479618040892208569356981190156090934683824312138456527005715449910910886565626725876684791820025320148808543818588980252437563631169146315788208902240352619960212738925522740391876027459985794445325203032538661877944433229647905584085811879272317972443323786058849292347484075296068336704975437017875711751236775692592651713598342423464224386289670700089987294573549794360474065200409614804068686475973935478901018695280464916988431486787274570755487617703624148725345 +/- 3.93e-676] + [-0.626655004627979342845667923353488465852483500828660777605607968102570553461578701155477568555239143425121317591762040378207361190070831151427036936638074661404762108101678535003326168386884626138382160610097094096747253012043923916494200348944138844262884787938334082847034848393359140627649617612652153087393765763280733421972651768993342363022329444193780707638488853022076352012904707858983942928897963166838421796414601642338001478761034814828134895092856698633196859453964137941211073639211647482193876558856466314071299692310114946649552325817169482923954366695519402301321712225696158628152376057192657644503281164410219872818095323317541184540871285005040810023727010 +/- 5.02e-676]*im
9; 6; 4; 1; 1; [-0.096074623425525926942944633887480027460088927677061123963905463450532088447089756877489539196341939174469356011081562587495767762457764654278837013244302808193214470778777092401817862727759106224074390080313900347975347961559628057179041002118897236301963271121444722438766202931486539081735462070733487424471196012721554817839208530607996518197120451143541277226732534052157226015408829024562979979968316338268118446356352453249249602673886445422979694733666215227415665430928326079787915057029902481538931906712768564191173406368645907033630846425439777805199734654632511196337292024873839629867193935388715206855422289328820889162872768833456090019056018553221205184679180 +/- 4.67e-676] + [-0.995374134048923025761987666151476617097160928373339185683865843268972145314183397987210492002476584814848736841189118074573593399303156711305715890532871493387282829172835789942399393060171562428060140775988112750965168537440990788264296796623486870638628014361696721977800467316480640299292014714354377478031799658012930289526036243358253724014472299202578049029447035930215578391826592794677440745909110896175758677578057234657117001617051358439057428370294957137203286540719016078359162103102311342964869922750193437580020108031240227905529787158616858895719715644088709074235774213787014965716441539198126189121935232863985105165980985387541021077291604204848570920722562 +/- 2.20e-676]*im
5; 9; 12; 1; 1; [-0.999994717554931144055979085971641397271499365105417302886596600875953625207779698794030526870517970968323470078186330185964127945068849115000992921163092284548268785340207500297813652630657569003150528227262852153795273971033470170908047828767054109650779685023942273185898106317624502837621033098327827183183474951877082754326774500998351162244126469780674924856528519037762545003389639278139931869049257626416281642577568861599193387343532761793843565841079806374074646043142255253275413187474344734700678054322799353003416537565054564102107148427645155099015523247210035867977256722655344604160698387146218712521313521899692456279670561925217292560173030428511018395935107 +/- 5.56e-676] + [0.003250363400219425089714697915281269320179689277528576141108265620450843624878140894575961837329938831672620949951069482980712661328897026406807284673909770969066887473681912087481751026954597647151199595762859056260572171565325177824416712655697879909473912658888799229868159908145645104200869778383321151958256082254259220382580967187826113355096448550373506791035653803268915038289495922264128655500313505086911161836654356695136883782648716806431027525933867643990767910922931008288167879152465472203651322852012665706525385306443803904543585990773201815765453845273840639514998695596235185080525232557516991393632180207473274993482491220812259197020591289036214784209818 +/- 2.34e-676]*im
11; 6; 11; 1; 1; [-0.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +/- 7.14e-677] + [0.8660254037844386467637231707529361834714026269051903140279034897259665084544000185405730933786242878378130707077033515149849725474994762394058277560471868242640466159511527910339874100505423374616325076561716334516614433253361273344609189856135235658301839307940095249932686899296947338251737532880253783091740648030504738010935951625415729147619799164988949122541443572319164586736120819922939276988339790319091768330554215868904471891580510441527624508350117603555721443479954781828985435842490364497466482421415103932043019943693487687911586589156979964915039193514385269566847816560518536320096245533841155996441878205707110083713760511864971354155299492297379938321444489 +/- 4.69e-677]*im
5; 7; 2; 1; 1; [-0.827140247769801603998303133857279834881675538715234213909507080421497730894695103550380714706784447000019295896387831126527303230215288109913247266999907341021524990659732288919605119991931304249654395678809439666181201588975777077319733632327967831528060223365438341799731560527141737860268931496964698441470329005547799863292956961297280004847938690049104023130930757499545969057283314157487187438986691554427033823318572014038128646554132157535114305641349005185646948280068493538163066839563143210056586115509053977162292980599446332671839114184948687426775376513870192939957716142917552889319998266484574086373418607757325562014253096342320407677014151254363426473897813 +/- 4.97e-676] + [-0.561995560942709949322729665773878301799630654519948439265703742054078729670025449253733816699752089770965873699333486971254061777809840575595245353382025976048180968597967185018992893228285080311927110620458846671408968640839287359450723897163458114249477404953071839232519060705838721654402772026788549967360452542174255341728739217208927977423291243649496907904397467794402328329806209351790078839009916204623820249344851724258606660511913397703273837633550219114814225433523396395962842085180529181035173924616902173760796957736528626403976196021074398316883497395803708820892981586790177855160840083623031386281330944136989908558453343579099065690029359596674208215140934 +/- 2.73e-676]*im
8; 1; 8; 1; 1; 1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5; 3; 11; 1; 1; [0.201435133013493570191979548365186026495310908847404951077170324432268746398161182816382945495298766527902927725941245731922216140010210845491182306939913340688469374461188078518934446974230861510555403878882336985225578565276998825783673622485827494491855677782261019159326099934050200304847651532741748114571797550968975778162025548490395684788938322009228326999225778374882333491445186212189620518610888880619308019720126180083896380289240720509481707550592179982695071236249846290239357434507058658126737371895368313767431585955655448373753713164060910070518270774584311197969439002793766699739061006669089726555166013829113146854453897627038534943491860317939451461449787 +/- 1.78e-676] + [-0.979501856653593154784232200508574865818369111636037501658705318841234186442805603409228467493625220875347848245631407470188579220559396617719230367054774523839753245142963717865653418122673943297681890794704300688977901053308022631197879853219491018832550552186232670775234413611063690275686158241220787442776609317431943111795925994827109517132497473382678531575877015916078004827872615109703480323465572057518453876215018129984612290161426126585222428722819074259319616478220283629390972472814897566721101379832623194310910907303119772135737712741722117445139136010698288873125342907645759679237674454416688401051020468833659423502052095207771948072258240467133062710716958 +/- 1.62e-676]*im
7; 7; 3; 1; 1; [-0.354604887042535625969637892600018474316355432113794753421739368686760399977535448348479875553664907993109881396925503546075692357496712425250554244907875498877263666371219598990579651370353634668694178920862918241474186156979399029559358004178685227027319370377101977996402642595842818136321410910388086270245203001455257928744687030077628673568057267625941600141497809079207941239212401006714250612771509294446208121810309379415830296126344032134853041080667295099097187742158705312148863009273626992170995287587528634561697613631043320228656872810349684973053037231405445882477495182199292479059032698739713533520268913999385950933889754259362788846263901757626615298176354 +/- 5.65e-676] + [-0.935016242685414823439784599837830729050517469578431870696380270091830542880011948633995494696458736068555602829967529010071565842756036873269637558831986721059076895980080999062227317573009180911776321100174129116403133239463455836464883572687066508670930677363643205474244475188939842325330873917964889093653548483639608830562474488666398571345461685302387982978620972287556063734184945647764707232036346159169948080690578215259025194273288402777148776764491178121828273586255193731582875079786078097497592079009084185276659131084678287556889093404457944647936124327011142062142063156365322162213006585315357890093592488883845583915791774383339554951235553293600553823148465 +/- 4.21e-676]*im
4; 6; 5; 2; 1; 0
6; 4; 8; 1; 1; [-0.802736421811375169487947344718935835943533466590977267128915369308446414369193507161076227055986988675416560682608057569107249110486630678389366212749431200139243514749080500986361760925429147963654919889365254527097517452387261016731342739003558021856070424495604507866134536012162693485779827119225678128356829648725558870829822460224915247879163549681685973724763624378569311033001906901798608699740683463552465132122218393704711565848116556230263083469710594264539805876127883477959638577653858242548105875034300912983826637725630141162706875646849809571992024255387171526622808664689102317894122056582207515169903458849926552596453652150534318862910301478639302814330821 +/- 4.72e-676] + [0.596333997938629991587246001806490677337199338657881938134315890067894718369498919567967378985861408972094630590006109524953865572205162491615654966204485209421914190392399822011545262918509065301747731515689329464631742336633521045250491090996877341991148104057549978831089589621701650350081168220987154740225682883959948963132012296681089998660643272415128647395456726595922122040786750012049640273622676251454754619204471777476894234385175763776162711939502819097757322055850654869216030007108031631341458388645247874505523287886282644840319277739343868040842786057959263380771548280706742532036700014774657393259676337378851408954726503412474092844777030935784156609956322 +/- 1.78e-676]*im
